Dist Code,Year,State Code,State Name,Dist Name,Crop,Area_ha,Yield_kg_per_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
60,1979,20,Telangana,Warangal,rice,89000.0,1516.85,37.92124999999999,18.202199999999998,33.3707,3374991.2499999995,1619995.7999999998,2969992.3,25,80,6.5,1200,2.0,18
60,1979,20,Telangana,Warangal,maize,41000.0,1585.37,42.80499,19.02444,26.95129,1755004.5899999999,780002.0399999999,1105002.89,22,70,6.0,800,2.5,20
60,1979,20,Telangana,Warangal,chickpea,1500.0,266.67,4.80006,2.6667,4.80006,7200.09,4000.05,7200.09,20,60,6.5,600,1.5,16
60,1979,20,Telangana,Warangal,cotton,2100.0,95.24,2.5714799999999998,1.14288,2.5714799999999998,5400.107999999999,2400.048,5400.107999999999,28,65,6.0,700,3.0,22
60,1980,20,Telangana,Warangal,rice,131000.0,1916.03,47.900749999999995,22.992359999999998,42.15266,6274998.249999999,3011999.1599999997,5521998.46,25,80,6.5,1200,2.0,18
60,1980,20,Telangana,Warangal,maize,47000.0,1936.17,52.276590000000006,23.23404,32.91489,2456999.7300000004,1091999.8800000001,1546999.83,22,70,6.0,800,2.5,20
60,1980,20,Telangana,Warangal,chickpea,1100.0,272.73,4.909140000000001,2.7273000000000005,4.909140000000001,5400.054000000001,3000.0300000000007,5400.054000000001,20,60,6.5,600,1.5,16
60,1980,20,Telangana,Warangal,cotton,2100.0,190.48,5.1429599999999995,2.28576,5.1429599999999995,10800.215999999999,4800.096,10800.215999999999,28,65,6.0,700,3.0,22
60,1981,20,Telangana,Warangal,rice,155000.0,1864.52,46.613,22.37424,41.019439999999996,7225015.0,3468007.2,6358013.199999999,25,80,6.5,1200,2.0,18
60,1981,20,Telangana,Warangal,maize,49000.0,1653.06,44.63262,19.83672,28.10202,2186998.3800000004,971999.28,1376998.98,22,70,6.0,800,2.5,20
60,1981,20,Telangana,Warangal,chickpea,1100.0,272.73,4.909140000000001,2.7273000000000005,4.909140000000001,5400.054000000001,3000.0300000000007,5400.054000000001,20,60,6.5,600,1.5,16
60,1981,20,Telangana,Warangal,cotton,2400.0,166.67,4.500089999999999,2.00004,4.500089999999999,10800.215999999999,4800.096,10800.215999999999,28,65,6.0,700,3.0,22
60,1982,20,Telangana,Warangal,rice,130199.99999999999,1756.53,43.91325,21.07836,38.64366,5717505.149999999,2744402.4719999996,5031404.531999999,25,80,6.5,1200,2.0,18
60,1982,20,Telangana,Warangal,maize,45000.0,1964.44,53.03988,23.57328,33.39548,2386794.5999999996,1060797.6,1502796.5999999999,22,70,6.0,800,2.5,20
60,1982,20,Telangana,Warangal,chickpea,1500.0,333.33,5.99994,3.3332999999999995,5.99994,8999.91,4999.949999999999,8999.91,20,60,6.5,600,1.5,16
60,1982,20,Telangana,Warangal,cotton,2200.0,136.36,3.6817200000000003,1.63632,3.6817200000000003,8099.784000000001,3599.904,8099.784000000001,28,65,6.0,700,3.0,22
60,1983,20,Telangana,Warangal,rice,162000.0,2029.01,50.72525,24.34812,44.63822,8217490.5,3944395.4400000004,7231391.64,25,80,6.5,1200,2.0,18
60,1983,20,Telangana,Warangal,maize,46000.0,1350.0,36.45,16.200000000000003,22.950000000000003,1676700.0000000002,745200.0000000001,1055700.0000000002,22,70,6.0,800,2.5,20
60,1983,20,Telangana,Warangal,chickpea,1300.0,384.62,6.92316,3.8462,6.92316,9000.108,5000.06,9000.108,20,60,6.5,600,1.5,16
60,1983,20,Telangana,Warangal,cotton,2400.0,208.33,5.624910000000001,2.49996,5.624910000000001,13499.784000000001,5999.904,13499.784000000001,28,65,6.0,700,3.0,22
60,1984,20,Telangana,Warangal,rice,113900.0,1611.94,40.298500000000004,19.34328,35.462680000000006,4589999.15,2203199.592,4039199.252000001,25,80,6.5,1200,2.0,18
60,1984,20,Telangana,Warangal,maize,39800.0,1221.11,32.969969999999996,14.653319999999999,20.758869999999998,1312204.8059999999,583202.1359999999,826203.026,22,70,6.0,800,2.5,20
60,1984,20,Telangana,Warangal,chickpea,700.0,285.71,5.142779999999999,2.8570999999999995,5.142779999999999,3599.9459999999995,1999.9699999999996,3599.9459999999995,20,60,6.5,600,1.5,16
60,1984,20,Telangana,Warangal,cotton,12300.0,585.37,15.804990000000002,7.02444,15.804990000000002,194401.37700000004,86400.61200000001,194401.37700000004,28,65,6.0,700,3.0,22
60,1985,20,Telangana,Warangal,rice,117600.0,1518.71,37.96775,18.22452,33.41162,4465007.4,2143203.5519999997,3929206.512,25,80,6.5,1200,2.0,18
60,1985,20,Telangana,Warangal,maize,38000.0,1473.68,39.78936,17.684160000000002,25.052560000000003,1511995.6800000002,671998.0800000001,951997.2800000001,22,70,6.0,800,2.5,20
60,1985,20,Telangana,Warangal,chickpea,400.0,250.0,4.5,2.5,4.5,1800.0,1000.0,1800.0,20,60,6.5,600,1.5,16
60,1985,20,Telangana,Warangal,cotton,26700.0,441.95,11.93265,5.3034,11.93265,318601.755,141600.78,318601.755,28,65,6.0,700,3.0,22
60,1986,20,Telangana,Warangal,rice,118000.0,1093.22,27.3305,13.118640000000001,24.05084,3224999.0,1547999.52,2837999.12,25,80,6.5,1200,2.0,18
60,1986,20,Telangana,Warangal,maize,40000.0,1150.0,31.049999999999997,13.799999999999999,19.549999999999997,1242000.0,552000.0,781999.9999999999,22,70,6.0,800,2.5,20
60,1986,20,Telangana,Warangal,cotton,34000.0,441.18,11.91186,5.29416,11.91186,405003.24000000005,180001.44,405003.24000000005,28,65,6.0,700,3.0,22
60,1987,20,Telangana,Warangal,rice,157000.0,2133.76,53.344,25.60512,46.94272,8375008.0,4020003.84,7370007.04,25,80,6.5,1200,2.0,18
60,1987,20,Telangana,Warangal,maize,28000.0,1857.14,50.14278,22.28568,31.57138,1403997.84,623999.04,883998.64,22,70,6.0,800,2.5,20
60,1987,20,Telangana,Warangal,cotton,38000.0,368.42,9.94734,4.4210400000000005,9.94734,377998.92000000004,167999.52000000002,377998.92000000004,28,65,6.0,700,3.0,22
60,1988,20,Telangana,Warangal,rice,178700.0,2447.12,61.178,29.36544,53.83664,10932508.6,5247604.128,9620607.568,25,80,6.5,1200,2.0,18
60,1988,20,Telangana,Warangal,maize,24300.0,1506.17,40.66659,18.07404,25.60489,988198.137,439199.172,622198.827,22,70,6.0,800,2.5,20
60,1988,20,Telangana,Warangal,chickpea,700.0,285.71,5.142779999999999,2.8570999999999995,5.142779999999999,3599.9459999999995,1999.9699999999996,3599.9459999999995,20,60,6.5,600,1.5,16
60,1988,20,Telangana,Warangal,cotton,52300.0,179.73,4.85271,2.1567600000000002,4.85271,253796.733,112798.54800000001,253796.733,28,65,6.0,700,3.0,22
60,1989,20,Telangana,Warangal,rice,179000.0,2274.3,56.8575,27.291600000000003,50.034600000000005,10177492.5,4885196.4,8956193.4,25,80,6.5,1200,2.0,18
60,1989,20,Telangana,Warangal,maize,23900.0,1672.38,45.15426000000001,20.06856,28.430460000000004,1079186.8140000002,479638.58400000003,679487.9940000001,22,70,6.0,800,2.5,20
60,1989,20,Telangana,Warangal,chickpea,900.0,222.22,3.99996,2.2222,3.99996,3599.964,1999.98,3599.964,20,60,6.5,600,1.5,16
60,1989,20,Telangana,Warangal,cotton,57900.0,238.34,6.43518,2.86008,6.43518,372596.922,165598.63199999998,372596.922,28,65,6.0,700,3.0,22
60,1990,20,Telangana,Warangal,rice,187860.0,2419.14,60.478500000000004,29.02968,53.22108,11361491.010000002,5453515.6848,9998112.0888,25,80,6.5,1200,2.0,18
60,1990,20,Telangana,Warangal,maize,27420.0,2016.78,54.453059999999994,24.201359999999998,34.285259999999994,1493102.9052,663601.2912,940101.8291999998,22,70,6.0,800,2.5,20
60,1990,20,Telangana,Warangal,chickpea,1020.0,235.29,4.23522,2.3529,4.23522,4319.9244,2399.958,4319.9244,20,60,6.5,600,1.5,16
60,1990,20,Telangana,Warangal,cotton,53170.0,240.93,6.50511,2.89116,6.50511,345876.6987,153722.97720000002,345876.6987,28,65,6.0,700,3.0,22
60,1991,20,Telangana,Warangal,rice,157730.0,2262.54,56.5635,27.15048,49.77588,8921760.855,4282445.2104,7851149.5524,25,80,6.5,1200,2.0,18
60,1991,20,Telangana,Warangal,maize,29650.0,1958.18,52.87086,23.49816,33.28906,1567620.999,696720.4439999999,987020.629,22,70,6.0,800,2.5,20
60,1991,20,Telangana,Warangal,chickpea,720.0,333.33,5.99994,3.3332999999999995,5.99994,4319.9568,2399.9759999999997,4319.9568,20,60,6.5,600,1.5,16
60,1991,20,Telangana,Warangal,cotton,56990.0,276.19,7.457129999999999,3.31428,7.457129999999999,424981.83869999996,188880.81720000002,424981.83869999996,28,65,6.0,700,3.0,22
60,1992,20,Telangana,Warangal,rice,109840.0,1948.56,48.714,23.38272,42.86832,5350745.76,2568357.9647999997,4708656.2688,25,80,6.5,1200,2.0,18
60,1992,20,Telangana,Warangal,maize,31770.0,2231.04,60.238080000000004,26.77248,37.92768,1913763.8016000001,850561.6896,1204962.3936,22,70,6.0,800,2.5,20
60,1992,20,Telangana,Warangal,chickpea,820.0,317.07,5.707260000000001,3.1707,5.707260000000001,4679.953200000001,2599.974,4679.953200000001,20,60,6.5,600,1.5,16
60,1992,20,Telangana,Warangal,cotton,62640.0,205.3,5.5431,2.4636,5.5431,347219.784,154319.904,347219.784,28,65,6.0,700,3.0,22
60,1993,20,Telangana,Warangal,rice,108000.0,2490.74,62.268499999999996,29.888879999999997,54.796279999999996,6724998.0,3227999.0399999996,5917998.239999999,25,80,6.5,1200,2.0,18
60,1993,20,Telangana,Warangal,maize,31000.0,2419.35,65.32245,29.032200000000003,41.12895,2024995.9500000002,899998.2000000001,1274997.4500000002,22,70,6.0,800,2.5,20
60,1993,20,Telangana,Warangal,cotton,57000.0,286.32,7.73064,3.4358400000000002,7.73064,440646.48,195842.88,440646.48,28,65,6.0,700,3.0,22
60,1994,20,Telangana,Warangal,rice,142000.0,2669.01,66.72525,32.02812,58.71822,9474985.5,4547993.04,8337987.24,25,80,6.5,1200,2.0,18
60,1994,20,Telangana,Warangal,maize,29000.0,2448.28,66.10356,29.37936,41.62076,1917003.24,852001.44,1207002.0399999998,22,70,6.0,800,2.5,20
60,1994,20,Telangana,Warangal,cotton,73000.0,307.4,8.2998,3.6887999999999996,8.2998,605885.3999999999,269282.39999999997,605885.3999999999,28,65,6.0,700,3.0,22
60,1995,20,Telangana,Warangal,rice,136000.0,2367.65,59.191250000000004,28.411800000000003,52.088300000000004,8050010.000000001,3864004.8000000003,7084008.800000001,25,80,6.5,1200,2.0,18
60,1995,20,Telangana,Warangal,maize,33000.0,2393.94,64.63638,28.72728,40.69698,2133000.54,948000.24,1343000.34,22,70,6.0,800,2.5,20
60,1995,20,Telangana,Warangal,cotton,83000.0,364.58,9.843659999999998,4.37496,9.843659999999998,817023.7799999998,363121.68,817023.7799999998,28,65,6.0,700,3.0,22
60,1996,20,Telangana,Warangal,rice,179000.0,2675.98,66.8995,32.111760000000004,58.87156,11975010.5,5748005.040000001,10538009.24,25,80,6.5,1200,2.0,18
60,1996,20,Telangana,Warangal,maize,35000.0,2742.86,74.05722,32.914320000000004,46.628620000000005,2592002.7,1152001.2000000002,1632001.7000000002,22,70,6.0,800,2.5,20
60,1996,20,Telangana,Warangal,chickpea,1000.0,1000.0,18.0,10.0,18.0,18000.0,10000.0,18000.0,20,60,6.5,600,1.5,16
60,1996,20,Telangana,Warangal,cotton,108000.0,349.44,9.43488,4.19328,9.43488,1018967.0399999999,452874.24,1018967.0399999999,28,65,6.0,700,3.0,22
60,1997,20,Telangana,Warangal,rice,78000.0,2307.69,57.69225,27.69228,50.76918,4499995.5,2159997.84,3959996.04,25,80,6.5,1200,2.0,18
60,1997,20,Telangana,Warangal,maize,46000.0,2586.96,69.84792,31.04352,43.97832,3213004.3200000003,1428001.92,2023002.7199999997,22,70,6.0,800,2.5,20
60,1997,20,Telangana,Warangal,cotton,101000.0,222.18,5.9988600000000005,2.66616,5.9988600000000005,605884.8600000001,269282.16000000003,605884.8600000001,28,65,6.0,700,3.0,22
60,1998,20,Telangana,Warangal,rice,207000.0,2768.12,69.20299999999999,33.217439999999996,60.89863999999999,14325020.999999998,6876010.079999999,12606018.479999999,25,80,6.5,1200,2.0,18
60,1998,20,Telangana,Warangal,maize,45000.0,3066.67,82.80009000000001,36.80004,52.133390000000006,3726004.0500000007,1656001.8,2346002.5500000003,22,70,6.0,800,2.5,20
60,1998,20,Telangana,Warangal,cotton,146000.0,344.66,9.30582,4.1359200000000005,9.30582,1358649.7200000002,603844.3200000001,1358649.7200000002,28,65,6.0,700,3.0,22
60,1999,20,Telangana,Warangal,rice,184140.0,2115.18,52.87949999999999,25.382159999999995,46.53395999999999,9737231.129999999,4673870.942399999,8568763.394399999,25,80,6.5,1200,2.0,18
60,1999,20,Telangana,Warangal,maize,51110.0,3021.91,81.59156999999999,36.262919999999994,51.37246999999999,4170145.1426999993,1853397.8411999997,2625646.9417,22,70,6.0,800,2.5,20
60,1999,20,Telangana,Warangal,chickpea,780.0,653.85,11.769300000000001,6.538500000000001,11.769300000000001,9180.054,5100.030000000001,9180.054,20,60,6.5,600,1.5,16
60,1999,20,Telangana,Warangal,cotton,154860.0,331.01,8.93727,3.9721199999999994,8.93727,1384025.6321999999,615122.5031999999,1384025.6321999999,28,65,6.0,700,3.0,22
60,2000,20,Telangana,Warangal,rice,225100.0,2887.69,72.19225,34.652280000000005,63.529180000000004,16250475.475,7800228.228000001,14300418.418000001,25,80,6.5,1200,2.0,18
60,2000,20,Telangana,Warangal,maize,62790.0,2560.28,69.12756,30.72336,43.52476,4340519.4924,1929119.7744,2732919.6804,22,70,6.0,800,2.5,20
60,2000,20,Telangana,Warangal,chickpea,460.0,717.39,12.91302,7.1739,12.91302,5939.9892,3299.9939999999997,5939.9892,20,60,6.5,600,1.5,16
60,2000,20,Telangana,Warangal,cotton,140590.0,427.98,11.55546,5.13576,11.55546,1624582.1214,722036.4984,1624582.1214,28,65,6.0,700,3.0,22
60,2001,20,Telangana,Warangal,rice,179530.0,2868.82,71.72050000000002,34.42584000000001,63.11404000000001,12875981.365000002,6180471.055200001,11330863.601200001,25,80,6.5,1200,2.0,18
60,2001,20,Telangana,Warangal,maize,40140.0,3336.82,90.09414000000001,40.04184000000001,56.72594000000001,3616378.7796000005,1607279.4576000003,2276979.2316000005,22,70,6.0,800,2.5,20
60,2001,20,Telangana,Warangal,chickpea,470.0,1085.11,19.531979999999997,10.851099999999999,19.531979999999997,9180.030599999998,5100.017,9180.030599999998,20,60,6.5,600,1.5,16
60,2001,20,Telangana,Warangal,cotton,182480.0,293.02,7.9115400000000005,3.51624,7.9115400000000005,1443697.8192,641643.4752,1443697.8192,28,65,6.0,700,3.0,22
60,2002,20,Telangana,Warangal,rice,135000.0,2170.37,54.259249999999994,26.044439999999994,47.74813999999999,7324998.749999999,3515999.3999999994,6445998.8999999985,25,80,6.5,1200,2.0,18
60,2002,20,Telangana,Warangal,maize,67000.0,2731.34,73.74618000000001,32.77608000000001,46.43278000000001,4940994.0600000005,2195997.3600000003,3110996.2600000007,22,70,6.0,800,2.5,20
60,2002,20,Telangana,Warangal,chickpea,1000.0,1000.0,18.0,10.0,18.0,18000.0,10000.0,18000.0,20,60,6.5,600,1.5,16
60,2002,20,Telangana,Warangal,cotton,119000.0,241.43,6.51861,2.89716,6.51861,775714.59,344762.04,775714.59,28,65,6.0,700,3.0,22
60,2003,20,Telangana,Warangal,rice,170240.0,3000.29,75.00725,36.00348,66.00638000000001,12769234.24,6129232.4352,11236926.1312,25,80,6.5,1200,2.0,18
60,2003,20,Telangana,Warangal,maize,84300.0,3591.46,96.96942,43.09752,61.05482,8174522.106,3633120.936,5146921.326,22,70,6.0,800,2.5,20
60,2003,20,Telangana,Warangal,chickpea,3490.0,1194.84,21.507119999999997,11.9484,21.507119999999997,75059.84879999999,41699.916,75059.84879999999,20,60,6.5,600,1.5,16
60,2003,20,Telangana,Warangal,cotton,123550.0,383.97,10.36719,4.60764,10.36719,1280866.3245,569273.922,1280866.3245,28,65,6.0,700,3.0,22
60,2004,20,Telangana,Warangal,rice,130320.0,2729.9,68.2475,32.7588,60.05780000000001,8894014.200000001,4269126.816,7826732.496000001,25,80,6.5,1200,2.0,18
60,2004,20,Telangana,Warangal,maize,71860.0,3656.69,98.73063,43.88028,62.16373,7094783.0718,3153236.9208,4467085.6378,22,70,6.0,800,2.5,20
60,2004,20,Telangana,Warangal,chickpea,2750.0,880.0,15.84,8.8,15.84,43560.0,24200.000000000004,43560.0,20,60,6.5,600,1.5,16
60,2004,20,Telangana,Warangal,cotton,153030.0,320.0,8.64,3.84,8.64,1322179.2000000002,587635.2,1322179.2000000002,28,65,6.0,700,3.0,22
60,2005,20,Telangana,Warangal,rice,201880.0,3200.81,80.02025,38.40972,70.41782,16154488.07,7754154.2736,14215949.501600001,25,80,6.5,1200,2.0,18
60,2005,20,Telangana,Warangal,maize,78060.0,4084.42,110.27933999999999,49.01304,69.43513999999999,8608405.280399999,3825957.9023999996,5420107.028399999,22,70,6.0,800,2.5,20
60,2005,20,Telangana,Warangal,chickpea,1530.0,1424.84,25.647119999999997,14.248399999999998,25.647119999999997,39240.09359999999,21800.051999999996,39240.09359999999,20,60,6.5,600,1.5,16
60,2005,20,Telangana,Warangal,cotton,151260.0,418.02,11.28654,5.01624,11.28654,1707202.0404,758756.4624,1707202.0404,28,65,6.0,700,3.0,22
60,2006,20,Telangana,Warangal,rice,208940.0,2820.86,70.5215,33.85032,62.05892,14734762.21,7072685.860800001,12966590.7448,25,80,6.5,1200,2.0,18
60,2006,20,Telangana,Warangal,maize,75570.0,3486.57,94.13739,41.83884,59.27169,7113962.562299999,3161761.1388,4479161.6133,22,70,6.0,800,2.5,20
60,2006,20,Telangana,Warangal,chickpea,1980.0,1378.79,24.81822,13.7879,24.81822,49140.075600000004,27300.042,49140.075600000004,20,60,6.5,600,1.5,16
60,2006,20,Telangana,Warangal,cotton,153640.0,396.97,10.718190000000002,4.7636400000000005,10.718190000000002,1646742.7116000003,731885.6496000001,1646742.7116000003,28,65,6.0,700,3.0,22
60,2007,20,Telangana,Warangal,rice,186780.0,2995.82,74.8955,35.94984,65.90804,13988981.49,6714711.1152,12310303.7112,25,80,6.5,1200,2.0,18
60,2007,20,Telangana,Warangal,maize,78890.0,4444.29,119.99582999999998,53.33148,75.55292999999999,9466471.028699998,4207320.4572,5960370.647699999,22,70,6.0,800,2.5,20
60,2007,20,Telangana,Warangal,chickpea,1750.0,708.57,12.75426,7.0857,12.75426,22319.955,12399.975,22319.955,20,60,6.5,600,1.5,16
60,2007,20,Telangana,Warangal,cotton,160090.0,503.97,13.607190000000001,6.04764,13.607190000000001,2178375.0471,968166.6876000001,2178375.0471,28,65,6.0,700,3.0,22
60,2008,20,Telangana,Warangal,rice,230860.0,2988.69,74.71725,35.86428,65.75118,17249224.335,8279627.6808,15179317.414800001,25,80,6.5,1200,2.0,18
60,2008,20,Telangana,Warangal,maize,79700.0,4321.08,116.66916,51.85296,73.45836,9298532.052000001,4132680.912,5854631.292,22,70,6.0,800,2.5,20
60,2008,20,Telangana,Warangal,chickpea,1130.0,796.46,14.33628,7.964600000000001,14.33628,16199.9964,8999.998000000001,16199.9964,20,60,6.5,600,1.5,16
60,2008,20,Telangana,Warangal,cotton,176420.0,549.99,14.84973,6.59988,14.84973,2619789.3666,1164350.8296,2619789.3666,28,65,6.0,700,3.0,22
60,2009,20,Telangana,Warangal,rice,124430.0,2542.23,63.55575,30.50676,55.92906,7908241.9725,3795956.1467999998,6959252.9358,25,80,6.5,1200,2.0,18
60,2009,20,Telangana,Warangal,maize,68620.0,2921.6,78.88319999999999,35.0592,49.667199999999994,5412965.183999999,2405762.304,3408163.2639999995,22,70,6.0,800,2.5,20
60,2009,20,Telangana,Warangal,chickpea,1520.0,888.16,15.98688,8.881599999999999,15.98688,24300.0576,13500.031999999997,24300.0576,20,60,6.5,600,1.5,16
60,2009,20,Telangana,Warangal,cotton,185340.0,483.98,13.06746,5.80776,13.06746,2421923.0364,1076410.2384,2421923.0364,28,65,6.0,700,3.0,22
60,2010,20,Telangana,Warangal,rice,268060.0,3209.77,80.24425,38.51724,70.61493999999999,21510273.654999997,10324931.3544,18929040.8164,25,80,6.5,1200,2.0,18
60,2010,20,Telangana,Warangal,maize,66940.0,3896.62,105.20874,46.75944,66.24254,7042673.055600001,3130076.9136,4434275.6276,22,70,6.0,800,2.5,20
60,2010,20,Telangana,Warangal,chickpea,1070.0,803.74,14.46732,8.0374,14.46732,15480.0324,8600.018,15480.0324,20,60,6.5,600,1.5,16
60,2010,20,Telangana,Warangal,cotton,227970.0,446.02,12.042539999999999,5.35224,12.042539999999999,2745337.8438,1220150.1528,2745337.8438,28,65,6.0,700,3.0,22
60,2011,20,Telangana,Warangal,rice,224350.0,2558.23,63.95575,30.69876,56.28106,14348472.512500001,6887266.806,12626655.810999999,25,80,6.5,1200,2.0,18
60,2011,20,Telangana,Warangal,maize,58960.0,4498.13,121.44950999999999,53.97756,76.46821,7160663.109599999,3182516.9376,4508565.6616,22,70,6.0,800,2.5,20
60,2011,20,Telangana,Warangal,chickpea,1310.0,1335.88,24.045840000000002,13.358800000000002,24.045840000000002,31500.050400000004,17500.028000000002,31500.050400000004,20,60,6.5,600,1.5,16
60,2011,20,Telangana,Warangal,cotton,265810.0,384.0,10.368,4.6080000000000005,10.368,2755918.08,1224852.4800000002,2755918.08,28,65,6.0,700,3.0,22
60,2012,20,Telangana,Warangal,rice,209710.0,3285.58,82.1395,39.42696,72.28276,17225474.544999998,8268227.7816,15158417.599599998,25,80,6.5,1200,2.0,18
60,2012,20,Telangana,Warangal,maize,80090.0,4839.68,130.67136000000002,58.07616,82.27456000000001,10465469.222400002,4651319.6544,6589369.510400001,22,70,6.0,800,2.5,20
60,2012,20,Telangana,Warangal,chickpea,1150.0,1660.87,29.895659999999996,16.6087,29.895659999999996,34380.009,19100.004999999997,34380.009,20,60,6.5,600,1.5,16
60,2012,20,Telangana,Warangal,cotton,276410.0,362.0,9.774,4.343999999999999,9.774,2701631.34,1200725.0399999998,2701631.34,28,65,6.0,700,3.0,22
60,2013,20,Telangana,Warangal,rice,254850.0,3141.14,78.52850000000001,37.69368,69.10508,20012988.225,9606234.348,17611429.638,25,80,6.5,1200,2.0,18
60,2013,20,Telangana,Warangal,maize,119930.0,4983.41,134.55207000000001,59.800920000000005,84.71797000000001,16136829.755100003,7171924.335600001,10160226.1421,22,70,6.0,800,2.5,20
60,2013,20,Telangana,Warangal,chickpea,680.0,838.24,15.08832,8.3824,15.08832,10260.0576,5700.032,10260.0576,20,60,6.5,600,1.5,16
60,2013,20,Telangana,Warangal,cotton,239790.0,499.31,13.48137,5.99172,13.48137,3232697.7123000002,1436754.5388,3232697.7123000002,28,65,6.0,700,3.0,22
60,2014,20,Telangana,Warangal,rice,142010.0,3080.35,77.00874999999999,36.9642,67.76769999999999,10936012.587499999,5249286.041999999,9623691.077,25,80,6.5,1200,2.0,18
60,2014,20,Telangana,Warangal,maize,107390.0,4894.78,132.15906,58.737359999999995,83.21126,14192561.4534,6307805.090399999,8936057.2114,22,70,6.0,800,2.5,20
60,2014,20,Telangana,Warangal,chickpea,940.0,1340.43,24.12774,13.4043,24.12774,22680.0756,12600.042,22680.0756,20,60,6.5,600,1.5,16
60,2014,20,Telangana,Warangal,cotton,228060.0,479.65,12.95055,5.7558,12.95055,2953502.4329999997,1312667.748,2953502.4329999997,28,65,6.0,700,3.0,22
60,2015,20,Telangana,Warangal,rice,181070.0,3164.19,79.10475,37.97028,69.61218,14323497.0825,6875278.5996,12604677.432599999,25,80,6.5,1200,2.0,18
60,2015,20,Telangana,Warangal,maize,74840.0,4832.58,130.47966,57.99096,82.15386000000001,9765097.7544,4340043.4464,6148394.8824000005,22,70,6.0,800,2.5,20
60,2015,20,Telangana,Warangal,chickpea,590.0,1152.54,20.74572,11.5254,20.74572,12239.9748,6799.986,12239.9748,20,60,6.5,600,1.5,16
60,2015,20,Telangana,Warangal,cotton,251020.0,460.08,12.42216,5.52096,12.42216,3118210.6032,1385871.3791999999,3118210.6032,28,65,6.0,700,3.0,22
60,2016,20,Telangana,Warangal,rice,275020.0,3539.43,88.48575,42.47316,77.86746,24335350.965,11680968.4632,21415108.8492,25,80,6.5,1200,2.0,18
60,2016,20,Telangana,Warangal,maize,113680.0,5607.67,151.40708999999998,67.29204,95.33039,17211957.991199996,7649759.1072,10837158.735199999,22,70,6.0,800,2.5,20
60,2016,20,Telangana,Warangal,chickpea,1200.0,1350.98,24.31764,13.5098,24.31764,29181.168,16211.76,29181.168,20,60,6.5,600,1.5,16
60,2016,20,Telangana,Warangal,cotton,232020.0,543.82,14.683140000000002,6.5258400000000005,14.683140000000002,3406782.1428000005,1514125.3968000002,3406782.1428000005,28,65,6.0,700,3.0,22
60,2017,20,Telangana,Warangal,rice,269290.0,2908.75,72.71875,34.905,63.9925,19582432.1875,9399567.450000001,17232540.325,25,80,6.5,1200,2.0,18
60,2017,20,Telangana,Warangal,maize,103070.0,6541.12,176.61024,78.49344,111.19904000000001,18203217.4368,8090318.860800001,11461285.052800002,22,70,6.0,800,2.5,20
60,2017,20,Telangana,Warangal,chickpea,1970.0,1477.86,26.60148,14.778599999999999,26.60148,52404.9156,29113.841999999997,52404.9156,20,60,6.5,600,1.5,16
60,2017,20,Telangana,Warangal,cotton,290510.0,453.12,12.23424,5.4374400000000005,12.23424,3554169.0623999997,1579630.6944000002,3554169.0623999997,28,65,6.0,700,3.0,22
61,1966,20,Telangana,Khammam,rice,100000.0,890.0,22.25,10.68,19.580000000000002,2225000.0,1068000.0,1958000.0000000002,25,80,6.5,1200,2.0,18
61,1966,20,Telangana,Khammam,maize,6000.0,500.0,13.5,6.0,8.5,81000.0,36000.0,51000.0,22,70,6.0,800,2.5,20
61,1966,20,Telangana,Khammam,chickpea,1000.0,200.0,3.6,2.0,3.6,3600.0,2000.0,3600.0,20,60,6.5,600,1.5,16
61,1967,20,Telangana,Khammam,rice,101000.0,1257.43,31.435750000000002,15.08916,27.66346,3175010.75,1524005.16,2794009.46,25,80,6.5,1200,2.0,18
61,1967,20,Telangana,Khammam,maize,6000.0,1000.0,27.0,12.0,17.0,162000.0,72000.0,102000.0,22,70,6.0,800,2.5,20
61,1967,20,Telangana,Khammam,chickpea,2000.0,200.0,3.6,2.0,3.6,7200.0,4000.0,7200.0,20,60,6.5,600,1.5,16
61,1968,20,Telangana,Khammam,rice,57100.0,910.68,22.767,10.928159999999998,20.034959999999998,1299995.7,623997.9359999999,1143996.2159999998,25,80,6.5,1200,2.0,18
61,1968,20,Telangana,Khammam,maize,5700.0,877.19,23.68413,10.52628,14.912230000000001,134999.541,59999.796,84999.71100000001,22,70,6.0,800,2.5,20
61,1969,20,Telangana,Khammam,rice,101800.0,1531.43,38.28575,18.37716,33.69146,3897489.35,1870794.888,3429790.628,25,80,6.5,1200,2.0,18
61,1969,20,Telangana,Khammam,maize,6000.0,983.33,26.54991,11.79996,16.71661,159299.46,70799.76000000001,100299.65999999999,22,70,6.0,800,2.5,20
61,1969,20,Telangana,Khammam,chickpea,1100.0,272.73,4.909140000000001,2.7273000000000005,4.909140000000001,5400.054000000001,3000.0300000000007,5400.054000000001,20,60,6.5,600,1.5,16
61,1970,20,Telangana,Khammam,rice,101500.0,1329.06,33.226499999999994,15.948719999999998,29.23932,3372489.7499999995,1618795.0799999998,2967790.98,25,80,6.5,1200,2.0,18
